,Date,Open,High,Low,Close,Volume,MarketCap,UnitVolume,Rolling20D
800,4-Mar-17,1277.43,1279.4,1230.51,1255.15,183270000,20329978338,146.0144206,147.3086702
799,5-Mar-17,1254.29,1267.29,1238.06,1267.12,134127000,20526235270,105.851853,147.5233839
798,6-Mar-17,1267.47,1276,1264.6,1272.83,153656992,20620991547,120.7207498,146.693362
797,7-Mar-17,1273.21,1275.55,1204.8,1223.54,291256000,19824773912,238.0437092,154.1408982
796,8-Mar-17,1223.23,1232.16,1148.08,1150,332603008,18635275050,289.220007,162.6513321
795,9-Mar-17,1150.35,1197.46,1141.23,1188.49,212283008,19261188310,178.6157292,165.0598143
794,10-Mar-17,1189.36,1270.47,1077.25,1116.72,563795968,18100188612,504.8677986,185.6051947
793,11-Mar-17,1116.32,1193.83,1116.32,1175.83,283320000,19060468862,240.953199,193.9585368
792,12-Mar-17,1176.62,1226.98,1175.36,1221.38,227176000,19801195767,185.9994433,198.1899892
791,13-Mar-17,1221.78,1237.37,1217.03,1231.92,380276992,19974334865,308.6864342,205.2467895
790,14-Mar-17,1232.16,1244.81,1220.72,1240,245306000,20107761880,197.8274194,209.048348
789,15-Mar-17,1240.16,1251.61,1239.75,1249.61,297804992,20265831337,238.3183489,212.8451795
788,16-Mar-17,1251.33,1257.98,1152.44,1187.81,638568000,19265847025,537.6011315,225.6345551
787,17-Mar-17,1180.16,1180.16,1099.57,1100.23,706598976,17847435957,642.2284213,251.6279443
786,18-Mar-17,1099.69,1114.07,957.66,973.82,621302016,15798760668,638.0049865,278.5296526
785,19-Mar-17,976.73,1069.91,976.73,1036.74,406648000,16821676707,392.2372051,292.5663711
784,20-Mar-17,1037.24,1063.03,1036.68,1054.23,286529984,17107266418,271.7907705,298.3185918
783,21-Mar-17,1055.36,1122.43,1055.36,1120.54,337391008,18185299687,301.0967998,304.0050476
782,22-Mar-17,1120.65,1120.65,1014.21,1049.14,380840992,17028630158,363.0030234,307.4360915
781,23-Mar-17,1050.05,1058.01,1028.93,1038.59,248540000,16859314109,239.3052119,307.0193331
780,24-Mar-17,1038.45,1040.47,934.36,937.52,491038016,15220718764,523.7627101,325.9067476
779,25-Mar-17,936.54,975.76,903.71,972.78,435803008,15794781102,447.9974999,343.0140299
778,26-Mar-17,974.02,1007.96,954.19,966.72,303668000,15698465531,314.1219795,352.6840914
777,27-Mar-17,972.05,1046.4,971.98,1045.77,372535008,16983801541,356.2303451,358.5934232
776,28-Mar-17,1044.58,1064.65,1027.73,1047.15,326332000,17008241726,311.6382562,359.7143357
775,29-Mar-17,1046.08,1055.13,1015.88,1039.97,298457984,16893415156,286.9871092,365.1329047
774,30-Mar-17,1042.21,1049.29,1020.04,1026.43,352968992,16675587066,343.8802373,357.0835266
773,31-Mar-17,1026.64,1074.92,1026.64,1071.79,447287008,17414322808,417.3270958,365.9022214
772,1-Apr-17,1071.71,1091.72,1061.09,1080.5,289633984,17557597716,268.055515,370.005025
771,2-Apr-17,1080.61,1107.59,1075.45,1102.17,514187008,17911915755,466.5224131,377.896824
770,3-Apr-17,1102.95,1151.74,1102.95,1143.81,580444032,18591158323,507.4654287,393.3787244
769,4-Apr-17,1145.52,1156.44,1120.52,1133.25,436310016,18421262063,385.0077353,400.7131938
768,5-Apr-17,1134.14,1135.09,1113.63,1124.78,414784000,18285857775,368.7690037,392.2715874
767,6-Apr-17,1125.81,1188.37,1125.81,1182.68,511222016,19229356147,432.2572598,381.7730293
766,7-Apr-17,1178.94,1186.58,1163.39,1176.9,317022016,19137747435,269.3703934,363.3412996
765,8-Apr-17,1172.65,1184.98,1162.58,1175.95,209312000,19124327856,177.9939623,352.6291375
764,9-Apr-17,1176.57,1197.21,1171.86,1187.87,242343008,19320511927,204.0147558,349.2403368
763,10-Apr-17,1187.3,1190.34,1179.04,1187.13,215883008,19310642460,181.8528788,343.2781407
762,11-Apr-17,1187.46,1208.07,1187.46,1205.01,216182000,19604036563,179.4026606,334.0981226
761,12-Apr-17,1204.81,1207.14,1196.76,1200.37,288702016,19530680104,240.5108558,334.1584048
760,13-Apr-17,1201.02,1205.89,1156.44,1169.28,351968992,19026699552,301.0134373,323.0209411
759,14-Apr-17,1170.33,1190.8,1159.79,1167.54,254827008,19000400018,218.2597667,311.5340545
758,15-Apr-17,1167.3,1188,1164.96,1172.52,203559008,19083656460,173.6081329,304.5083621
757,16-Apr-17,1172.61,1187.22,1172.61,1182.94,183231008,19255408766,154.8945914,294.4415745
756,17-Apr-17,1183.25,1194.9,1172.65,1193.91,253206000,19436033390,212.0813127,289.4637273
755,18-Apr-17,1193.77,1217.57,1193.77,1211.67,270524000,19727334977,223.2654105,286.2776423
754,19-Apr-17,1212.13,1215.51,1205.08,1210.29,288060992,19707045565,238.0098918,280.9841251
753,20-Apr-17,1211.08,1240.79,1208.41,1229.08,315108000,20015137622,256.3771276,272.9366267
752,21-Apr-17,1229.42,1235.94,1215.56,1222.05,272167008,19903192286,222.7134798,270.6695249
751,22-Apr-17,1222.71,1235.56,1208.47,1231.71,249320000,20062753908,202.4177769,257.4642931
750,23-Apr-17,1231.92,1232.2,1203.94,1207.21,258951008,19665994145,214.503697,242.8162065
749,24-Apr-17,1209.63,1250.94,1209.63,1250.15,235806000,20367443800,188.6221653,232.996928
748,25-Apr-17,1250.45,1267.58,1249.97,1265.49,242556000,20619704237,191.6696299,224.1419593
747,26-Apr-17,1265.99,1294.83,1265.93,1281.08,329631008,20876159410,257.3071221,215.3944524
746,27-Apr-17,1281.88,1319.7,1281.3,1317.73,449196992,21475836448,340.8869738,218.9702815
745,28-Apr-17,1317.74,1331.28,1292.37,1316.48,527488992,21457669552,400.6813563,230.1046512
744,29-Apr-17,1317.84,1327.2,1315.21,1321.79,422705984,21547126640,319.7981404,235.8938204
743,30-Apr-17,1321.87,1347.91,1314.92,1347.89,413115008,21975104909,306.4901498,242.1256839
742,1-May-17,1348.3,1434.32,1348.3,1421.6,713624000,23179524919,501.9864941,258.2548756
741,2-May-17,1421.03,1473.9,1415.69,1452.82,477337984,23691443738,328.5596178,262.6573137
740,3-May-17,1453.78,1492.77,1447.49,1490.09,583795968,24301634925,391.7857096,267.1959273
739,4-May-17,1490.72,1608.91,1490.72,1537.67,933548992,25080858487,607.1192076,286.6388994
738,5-May-17,1540.87,1618.03,1530.31,1555.45,946035968,25373374563,608.2072506,308.3688553
737,6-May-17,1556.81,1578.8,1542.5,1578.8,582529984,25757608890,368.9700937,319.0726304
736,7-May-17,1579.47,1596.72,1559.76,1596.71,1080029952,26053077975,676.4095872,342.2890441
735,8-May-17,1596.92,1723.35,1596.92,1723.35,1340320000,28123369330,777.7410276,370.012825
734,9-May-17,1723.89,1833.49,1716.3,1755.36,1167920000,28649119972,665.3450005,391.3795804
733,10-May-17,1756.52,1788.44,1719.1,1787.13,915723008,29170965564,512.3986548,404.1806568
732,11-May-17,1780.37,1873.93,1755.35,1848.57,799489984,30176934751,432.491052,414.6695354
731,12-May-17,1845.76,1856.15,1694.01,1724.24,740984000,28150631936,429.7452791,426.0359105
730,13-May-17,1723.12,1812.99,1651.08,1804.91,579635008,29471223857,321.1434409,431.3678977
729,14-May-17,1800.86,1831.42,1776.62,1808.91,437196000,29540290794,241.6902997,434.0213044
728,15-May-17,1808.44,1812.8,1708.54,1738.43,731529024,28392885375,420.7986655,445.4777562
727,16-May-17,1741.7,1785.94,1686.54,1734.45,959044992,28330874003,552.9389674,460.2593484
726,17-May-17,1726.73,1864.05,1661.91,1839.09,1064729984,30043626195,578.9439255,472.162196
725,18-May-17,1818.7,1904.48,1807.12,1888.65,894321024,30856574835,473.5239584,475.8043261
724,19-May-17,1897.37,2004.52,1890.25,1987.71,1157289984,32479082015,582.2227508,488.9255566
723,20-May-17,1984.24,2084.73,1974.92,2084.73,961336000,34068630559,461.132137,496.657656
722,21-May-17,2067.03,2119.08,2037.5,2041.2,1147859968,33361091114,562.3456633,499.6756145
721,22-May-17,2043.19,2303.9,2017.87,2173.4,1942220032,35525744380,893.6321119,527.9292392
720,23-May-17,2191.56,2320.82,2178.5,2320.42,1378749952,37933704066,594.1812051,538.0490139
719,24-May-17,2321.37,2523.72,2321.37,2443.64,1725379968,39952841999,706.0696207,542.9965346
718,25-May-17,2446.24,2763.71,2285.3,2304.98,2406700032,37690456715,1044.130549,564.7926995
717,26-May-17,2320.89,2573.79,2071.99,2202.42,1763480064,36017660894,800.7010761,586.3792486
716,27-May-17,2196.27,2260.2,1855.83,2038.87,1700480000,33347170525,834.030615,594.2603
715,28-May-17,2054.08,2267.34,2054.08,2155.8,1147139968,35264171110,532.1179924,581.9791482
714,29-May-17,2159.43,2307.05,2107.17,2255.61,994625024,36901102917,440.9561156,570.759704
713,30-May-17,2255.36,2301.96,2124.57,2175.47,1443970048,35594903085,663.7508437,578.3273134
712,31-May-17,2187.19,2311.08,2145.57,2286.41,1544829952,37414813240,675.6574508,590.4856334
711,1-Jun-17,2288.33,2448.39,2288.33,2407.88,1653180032,39407633763,686.5707726,603.3269081
710,2-Jun-17,2404.03,2488.55,2373.32,2488.55,1317030016,40732491835,529.2359069,613.7315314
709,3-Jun-17,2493.72,2581.91,2423.57,2515.35,1514950016,41177190057,602.281995,631.7611161
708,4-Jun-17,2547.79,2585.89,2452.54,2511.81,1355120000,41124262595,539.4994048,637.6961531
707,5-Jun-17,2512.4,2686.81,2510.22,2686.81,1369309952,43994968834,509.6415273,635.5312811
706,6-Jun-17,2690.84,2999.91,2690.84,2863.2,2089609984,46888622160,729.8162839,643.074899
705,7-Jun-17,2869.38,2869.38,2700.56,2732.16,1517709952,44748237218,555.4981963,647.1736109
704,8-Jun-17,2720.49,2815.3,2670.95,2805.62,1281170048,45957247989,456.6441813,640.8946824
703,9-Jun-17,2807.44,2901.71,2795.62,2823.81,1348950016,46260465854,477.7056587,641.7233585
702,10-Jun-17,2828.14,2950.99,2746.55,2947.71,2018889984,48295501718,684.9011551,647.8511331
701,11-Jun-17,2942.41,2996.6,2840.53,2958.11,1752400000,48471330146,592.4052858,632.7897918
700,12-Jun-17,2953.22,2997.26,2518.56,2659.63,2569530112,43585351533,966.1231495,651.386889
699,13-Jun-17,2680.91,2789.04,2650.38,2717.02,1781200000,44530631894,655.5711772,648.8619668
698,14-Jun-17,2716.88,2786.83,2412.94,2506.37,1696560000,41082567339,676.8992607,630.5004024
697,15-Jun-17,2499.58,2534.71,2212.96,2464.58,2026259968,40402259202,822.1522401,631.5729606
696,16-Jun-17,2469.57,2539.92,2385.15,2518.56,1195190016,41291821423,474.5529255,613.5990762
695,17-Jun-17,2514.01,2685.19,2484.96,2655.88,1534509952,43548031452,577.7783454,615.8820938
694,18-Jun-17,2655.35,2662.1,2516.33,2548.29,1178659968,41788418974,462.5297623,616.9607761
693,19-Jun-17,2549.03,2662.85,2549.03,2589.6,1446840064,42470734800,558.7117949,611.7088237
692,20-Jun-17,2591.26,2763.45,2589.82,2721.79,1854189952,44643512689,681.2391669,611.9879095
691,21-Jun-17,2709.43,2772.01,2660.4,2689.1,1626579968,44111929173,604.8789439,607.9033181
690,22-Jun-17,2691.03,2723.74,2642.36,2705.41,1097939968,44384244937,405.831267,601.7330861
689,23-Jun-17,2707.34,2765.17,2706.37,2744.91,961318976,45037797053,350.2187598,589.1299243
688,24-Jun-17,2738.52,2757.94,2583.19,2608.72,982750016,42807952581,376.7173234,580.9908203
687,25-Jun-17,2607.25,2682.26,2552.12,2589.41,1161100032,42495001716,448.4033166,577.9289097
686,26-Jun-17,2590.57,2615.25,2376.29,2478.45,1663280000,40677994354,671.0968549,574.9929383
685,27-Jun-17,2478.45,2552.45,2332.99,2552.45,1489789952,41897190525,583.6705722,576.4015571
684,28-Jun-17,2553.03,2603.98,2484.42,2574.79,1183869952,42268942193,459.7928188,576.5589889
683,29-Jun-17,2567.56,2588.83,2510.48,2539.32,949979008,41690395783,374.1076383,571.3790879
682,30-Jun-17,2539.24,2559.25,2478.43,2480.84,860273024,40735082695,346.7668306,554.4723717
681,1-Jul-17,2492.6,2515.27,2419.23,2434.55,779913984,39980058373,320.35242,540.8697284
680,2-Jul-17,2436.4,2514.28,2394.84,2506.47,803747008,41167015221,320.6689121,508.5970165
679,3-Jul-17,2498.56,2595,2480.47,2564.06,964112000,42118211083,376.0099218,494.6189538
678,4-Jul-17,2561,2631.59,2559.35,2601.64,985516032,42740618673,378.8056887,479.7142752
677,5-Jul-17,2602.87,2622.65,2538.55,2601.99,941566016,42751085999,361.8638104,456.6998537
676,6-Jul-17,2608.1,2616.72,2581.69,2608.56,761956992,42863758795,292.0987027,447.5771425
675,7-Jul-17,2608.59,2916.14,2498.87,2518.66,917411968,41391217675,364.2460546,436.900528
674,8-Jul-17,2520.27,2571.34,2492.31,2571.34,733329984,42262222823,285.193706,428.0337252
673,9-Jul-17,2572.61,2635.49,2517.59,2518.44,527856000,41397076604,209.5964168,410.5779563
672,10-Jul-17,2525.25,2537.16,2321.13,2372.56,1111200000,39005033499,468.3548572,399.9337408
671,11-Jul-17,2385.89,2413.47,2296.81,2337.79,1329760000,38438497236,568.8107144,398.1303293
670,12-Jul-17,2332.77,2423.71,2275.14,2398.84,1117410048,39447604438,465.8126628,401.1293991
669,13-Jul-17,2402.7,2425.22,2340.83,2357.9,835769984,38778935907,354.4552288,401.3412226
668,14-Jul-17,2360.59,2363.25,2183.22,2233.34,882502976,36734255488,395.1494067,402.2628267
667,15-Jul-17,2230.12,2231.14,1990.41,1998.86,993608000,32880721300,497.0873398,404.6970279
666,16-Jul-17,1991.98,2058.77,1843.03,1929.82,1182870016,31748939343,612.9431843,401.7893444
665,17-Jul-17,1932.62,2230.49,1932.62,2228.41,1201760000,36665393517,539.290346,399.570333
664,18-Jul-17,2233.52,2387.61,2164.77,2318.88,1512450048,38158677672,652.2329952,409.1923419
663,19-Jul-17,2323.08,2397.17,2260.23,2273.43,1245100032,37415031061,547.6746731,417.8706936
662,20-Jul-17,2269.89,2900.7,2269.89,2817.6,2249260032,46376428080,798.2893356,440.4468189
661,21-Jul-17,2838.41,2838.41,2621.85,2667.76,1489449984,43915296559,558.3148349,452.3449396
660,22-Jul-17,2668.63,2862.42,2657.71,2810.12,1177129984,46264340367,418.8895791,457.255973
659,23-Jul-17,2808.1,2832.18,2653.94,2730.4,1072840000,44957775265,392.9241137,458.1016825
658,24-Jul-17,2732.7,2777.26,2699.19,2754.86,866473984,45366654309,314.5255962,454.8876779
657,25-Jul-17,2757.5,2768.08,2480.96,2576.48,1460089984,42433788244,566.6995218,465.1294635
656,26-Jul-17,2577.77,2610.76,2450.8,2529.45,937404032,41663929265,370.595992,469.054328
655,27-Jul-17,2538.71,2693.32,2529.34,2671.78,789104000,44013533097,295.3476708,465.6094088
654,28-Jul-17,2679.73,2897.45,2679.73,2809.01,1380099968,46279316161,491.3118743,475.9153172
653,29-Jul-17,2807.02,2808.76,2692.8,2726.45,803745984,44924534585,294.7957909,480.1752859
652,30-Jul-17,2724.39,2758.53,2644.85,2757.18,705942976,45435913868,256.0380447,469.5594453
651,31-Jul-17,2763.24,2889.62,2720.61,2875.34,860574976,47388334773,299.2950315,456.0836611
650,1-Aug-17,2871.3,2921.35,2685.61,2718.26,1324669952,44804603885,487.322755,457.1591657
649,2-Aug-17,2727.13,2762.53,2668.59,2710.67,1094950016,44684649516,403.940729,459.6334407
648,3-Aug-17,2709.56,2813.31,2685.14,2804.73,804796992,46239970790,286.9427688,454.2231088
647,4-Aug-17,2806.93,2899.33,2743.72,2895.89,1002120000,47749461443,346.0490557,446.6711946
646,5-Aug-17,2897.63,3290.01,2874.83,3252.91,1945699968,53643452554,598.1413467,445.9311028
645,6-Aug-17,3257.61,3293.29,3155.6,3213.94,1105030016,53006426108,343.8240963,436.1577903
644,7-Aug-17,3212.78,3397.68,3180.89,3378.94,1482279936,55734179251,438.6819346,425.4802372
643,8-Aug-17,3370.22,3484.85,3345.83,3419.94,1752760064,56417337745,512.5119341,423.7221003
642,9-Aug-17,3420.4,3422.76,3247.67,3342.47,1468960000,55145196472,439.4833761,405.7818023
641,10-Aug-17,3341.84,3453.45,3319.47,3381.28,1515110016,55791120000,448.0877112,400.2704461
640,11-Aug-17,3373.82,3679.72,3372.12,3650.62,2021190016,60241844923,553.6566435,407.0087993
639,12-Aug-17,3650.63,3949.92,3613.7,3884.71,2219589888,64111163866,571.3656587,415.9308766
638,13-Aug-17,3880.04,4208.39,3857.8,4073.26,3159089920,67230528989,775.5679529,438.9829944
637,14-Aug-17,4066.1,4325.13,3989.16,4325.13,2463089920,71394704654,569.4834421,439.1221904
636,15-Aug-17,4326.99,4455.97,3906.18,4181.93,3258050048,69038855081,779.0780927,459.5462955
635,16-Aug-17,4200.34,4381.23,3994.42,4376.63,2272039936,72260183303,519.1300009,470.735412
634,17-Aug-17,4384.44,4484.7,4243.71,4331.69,2553359872,71527949443,589.4604351,475.64284
633,18-Aug-17,4324.34,4370.13,4015.4,4160.62,2941710080,68710871037,707.0364705,496.254874
632,19-Aug-17,4137.75,4243.26,3970.55,4193.7,2975820032,69265141208,709.5929685,518.9326202
631,20-Aug-17,4189.31,4196.29,4069.88,4087.66,2109769984,67520478838,516.1314747,529.7744424
630,21-Aug-17,4090.48,4109.14,3988.6,4001.74,2800890112,66106992038,699.9180636,540.4042078
629,22-Aug-17,3998.35,4128.76,3674.58,4100.52,3764239872,67743202431,917.9908577,566.1067142
628,23-Aug-17,4089.01,4255.78,4078.41,4151.52,2369819904,68593954170,570.831865,580.301169
627,24-Aug-17,4137.6,4376.39,4130.26,4334.68,2037750016,71625870868,470.1039099,586.5039117
626,25-Aug-17,4332.82,4455.7,4307.35,4371.6,1727970048,72241507489,395.271765,576.3604327
625,26-Aug-17,4372.06,4379.28,4269.52,4352.4,1511609984,71929882019,347.3049315,576.5344744
624,27-Aug-17,4345.1,4416.59,4317.29,4382.88,1537459968,72441993792,350.7876027,572.1397578
623,28-Aug-17,4384.45,4403.93,4224.64,4382.66,1959330048,72445588933,447.0641227,568.8673673
622,29-Aug-17,4389.21,4625.68,4352.13,4579.02,2486080000,75699786263,542.9283995,574.0396184
621,30-Aug-17,4570.36,4626.52,4471.41,4565.3,1937849984,75482724984,424.4737441,572.8589201
620,31-Aug-17,4555.59,4736.05,4549.4,4703.39,1944930048,77775374625,413.516644,565.8519201
619,1-Sep-17,4701.76,4892.01,4678.53,4892.01,2599079936,80905039782,531.290806,563.8481775
618,2-Sep-17,4901.42,4975.04,4469.24,4578.77,2722139904,75734114962,594.5133527,554.7954475
617,3-Sep-17,4585.27,4714.08,4417.59,4582.96,1933190016,75812181334,421.8212718,547.4123389
616,4-Sep-17,4591.63,4591.63,4108.4,4236.31,2987330048,70087101256,705.1726734,543.717068
615,5-Sep-17,4228.29,4427.84,3998.11,4376.53,2697969920,72417728536,616.4632529,548.5837306
614,6-Sep-17,4376.59,4617.25,4376.59,4597.12,2172100096,76077049312,472.4914938,542.7352835
613,7-Sep-17,4589.14,4655.04,4491.33,4599.88,1844620032,76132843874,401.014816,527.4342008
612,8-Sep-17,4605.16,4661,4075.18,4228.75,2700890112,69999555938,638.697041,523.8894044
611,9-Sep-17,4229.81,4308.82,4114.11,4226.06,1386230016,69963847482,328.0194829,514.4838048
610,10-Sep-17,4229.34,4245.44,3951.04,4122.94,1679090048,68263826801,407.2555138,499.8506773
609,11-Sep-17,4122.47,4261.67,4099.4,4161.27,1557330048,68907352119,374.2439323,472.663331
608,12-Sep-17,4168.88,4344.65,4085.22,4130.81,1864530048,68412822896,451.3715344,466.6903145
607,13-Sep-17,4131.98,4131.98,3789.92,3882.59,2219409920,64311123695,571.6312874,471.7666834
606,14-Sep-17,3875.37,3920.6,3153.86,3154.95,2716310016,52265453816,860.9676908,495.0514797
605,15-Sep-17,3166.3,3733.45,2946.62,3637.52,4148069888,60267886368,1140.356586,534.7040624
604,16-Sep-17,3637.75,3808.84,3487.79,3625.04,1818400000,60068678195,501.6220511,542.2457848
603,17-Sep-17,3606.28,3664.81,3445.64,3582.88,1239149952,59377995376,345.8530434,537.1852308
602,18-Sep-17,3591.09,4079.23,3591.09,4065.2,1943209984,67377945990,478.010918,533.9393568
601,19-Sep-17,4073.79,4094.07,3868.87,3924.97,1563980032,65061185838,398.4692958,532.6391344
600,20-Sep-17,3916.36,4031.39,3857.73,3905.95,1213830016,64751811835,310.7643508,527.5015197
599,21-Sep-17,3901.47,3916.42,3613.63,3631.04,1411480064,60202370872,388.7261126,520.373285
598,22-Sep-17,3628.02,3758.27,3553.53,3630.7,1194829952,60203040223,329.0907957,507.1021572
597,23-Sep-17,3629.92,3819.21,3594.58,3792.4,928113984,62892069389,244.7299821,498.2475927
596,24-Sep-17,3796.15,3796.15,3666.9,3682.84,768014976,61081971156,208.5387842,473.4158982
595,25-Sep-17,3681.58,3950.25,3681.58,3926.07,1374210048,65122213849,350.0217897,460.0938251
594,26-Sep-17,3928.41,3969.89,3869.9,3892.35,1043740032,64569365079,268.151639,449.8768323
593,27-Sep-17,3892.94,4210.05,3884.82,4200.67,1686880000,69691950752,401.5740346,449.9047933
592,28-Sep-17,4197.13,4279.31,4109.7,4174.73,1712320000,69270823146,410.1630525,438.4780938
591,29-Sep-17,4171.62,4214.63,4039.29,4163.07,1367049984,69086146650,328.3754498,438.4958922
590,30-Sep-17,4166.11,4358.43,4160.86,4338.71,1207449984,72008428789,278.2970016,432.0479666
589,1-Oct-17,4341.05,4403.74,4269.81,4403.74,1208210048,73094870674,274.3599867,427.0537693
588,2-Oct-17,4395.81,4470.23,4377.46,4409.32,1431730048,73195646776,324.7054076,420.720463
587,3-Oct-17,4408.46,4432.47,4258.89,4317.48,1288019968,71681069637,298.3267943,407.0552383
586,4-Oct-17,4319.37,4352.31,4210.42,4229.36,1116770048,70225033578,264.0517828,377.2094429
585,5-Oct-17,4229.88,4362.64,4164.05,4328.41,1161769984,71876277937,268.4057157,333.6118994
584,6-Oct-17,4324.46,4413.27,4320.53,4370.81,1069939968,72589262957,244.7921479,320.7704043
583,7-Oct-17,4369.35,4443.88,4321.05,4426.89,906928000,73529314833,204.8679773,313.7211509
582,8-Oct-17,4429.67,4624.14,4405.64,4610.48,1313869952,76589293760,284.974656,304.0693378
581,9-Oct-17,4614.52,4878.71,4564.25,4772.02,1968739968,79282158943,412.5590354,304.7738248
580,10-Oct-17,4776.21,4922.17,4765.1,4781.99,1597139968,79457603224,333.9906541,305.93514
579,11-Oct-17,4789.25,4873.73,4751.63,4826.48,1222279936,80205238020,253.2445874,299.1610637
578,12-Oct-17,4829.58,5446.91,4822,5446.91,2791610112,90525666972,512.5126194,308.3321549
577,13-Oct-17,5464.16,5840.3,5436.85,5647.21,3615480064,93864253934,640.224122,328.1068619
576,14-Oct-17,5643.53,5837.7,5591.64,5831.79,1669030016,96942498331,286.1951504,331.9896802
575,15-Oct-17,5835.96,5852.48,5478.61,5678.19,1976039936,94403031755,348.005251,331.8888533
574,16-Oct-17,5687.57,5776.23,5544.21,5725.59,2008070016,95203392843,350.718444,336.0171935
573,17-Oct-17,5741.58,5800.35,5472.72,5605.51,1821570048,93218297189,324.9606277,332.1865232
572,18-Oct-17,5603.82,5603.82,5151.44,5590.69,2399269888,92982539106,429.1545208,333.1360966
571,19-Oct-17,5583.74,5744.35,5531.06,5708.52,1780540032,94954808115,311.909222,332.3127852
570,20-Oct-17,5708.11,6060.11,5627.23,6011.45,2354429952,1.00007E+11,391.6575788,337.9808141
569,21-Oct-17,5996.79,6194.88,5965.07,6031.6,2207099904,1.00354E+11,365.9227906,342.5589543
568,22-Oct-17,6036.66,6076.26,5792.34,6008.42,2034630016,99981911326,338.6297922,343.2551735
567,23-Oct-17,6006,6075.59,5732.47,5930.32,2401840128,98695054084,405.0102065,348.5893441
566,24-Oct-17,5935.52,5935.52,5504.18,5526.64,2735699968,91988225800,495.0023826,360.1368741
565,25-Oct-17,5524.6,5754.33,5397.88,5750.8,1966989952,95732630220,342.0376212,363.8184694
564,26-Oct-17,5747.95,5976.8,5721.22,5904.83,1905040000,98310176011,322.6240214,367.710063
563,27-Oct-17,5899.74,5988.39,5728.82,5780.9,1710130048,96254297360,295.8241879,372.2578736
562,28-Oct-17,5787.82,5876.72,5689.19,5753.09,1403920000,95797359518,244.028861,370.2105838
561,29-Oct-17,5754.44,6255.71,5724.58,6153.85,2859040000,1.02482E+11,464.5937096,372.8123175
560,30-Oct-17,6114.85,6214.99,6040.85,6130.53,1772150016,1.02105E+11,289.0696263,370.5662661
559,31-Oct-17,6132.02,6470.43,6103.33,6468.4,2311379968,1.07744E+11,357.3341117,375.7707424
558,1-Nov-17,6440.97,6767.31,6377.88,6767.31,2870320128,1.12735E+11,424.1449155,371.3523572
557,2-Nov-17,6777.77,7367.33,6758.72,7078.5,4653770240,1.17933E+11,657.4514714,372.2137246
556,3-Nov-17,7087.53,7461.29,7002.94,7207.76,3369860096,1.20097E+11,467.5322286,381.2805785
555,4-Nov-17,7164.48,7492.86,7031.28,7379.95,2483800064,1.22979E+11,336.5605545,380.7083437
554,5-Nov-17,7404.52,7617.48,7333.19,7407.41,2380410112,1.23449E+11,321.3552526,379.2401841
553,6-Nov-17,7403.22,7445.77,7007.31,7022.76,3111899904,1.17051E+11,443.1163679,385.1479712
552,7-Nov-17,7023.1,7253.32,7023.1,7144.38,2326340096,1.19091E+11,325.6181916,379.9711547
551,8-Nov-17,7141.38,7776.42,7114.02,7459.69,4602200064,1.24361E+11,616.9425357,395.2228204
550,9-Nov-17,7446.83,7446.83,7101.52,7143.58,3226249984,1.19105E+11,451.6292929,398.2214061
549,10-Nov-17,7173.73,7312,6436.87,6618.14,5208249856,1.10354E+11,786.9658025,419.2735567
548,11-Nov-17,6618.61,6873.15,6204.22,6357.6,4908680192,1.06016E+11,772.0964188,440.946888
547,12-Nov-17,6295.45,6625.05,5519.01,5950.07,8957349888,99226193603,1505.419245,495.9673399
546,13-Nov-17,5938.25,6811.19,5844.29,6559.49,6263249920,1.09401E+11,954.8379401,518.9591178
545,14-Nov-17,6561.48,6764.98,6461.75,6635.75,3197110016,1.10683E+11,481.8008539,525.9472794
544,15-Nov-17,6634.76,7342.25,6634.76,7315.54,4200880128,1.22036E+11,574.2406067,538.5281087
543,16-Nov-17,7323.24,7967.38,7176.58,7871.69,5123809792,1.31328E+11,650.9161047,556.2827046
542,17-Nov-17,7853.57,8004.59,7561.09,7708.99,4651670016,1.28622E+11,603.4084901,574.251686
541,18-Nov-17,7697.21,7884.99,7463.44,7790.15,3667190016,1.29997E+11,470.7470352,574.5593523
540,19-Nov-17,7766.03,8101.91,7694.1,8036.49,3149319936,1.34124E+11,391.8775406,579.699748
539,20-Nov-17,8039.07,8336.86,7949.36,8200.64,3488450048,1.36882E+11,425.3875366,583.1024192
538,21-Nov-17,8205.74,8348.66,7762.71,8071.26,4277609984,1.3474E+11,529.9804472,588.3941958
537,22-Nov-17,8077.95,8302.26,8075.47,8253.55,3633530112,1.37798E+11,440.2384564,577.5335451
536,23-Nov-17,8232.38,8267.4,8038.77,8038.77,4225179904,1.34228E+11,525.6002976,580.4369485
535,24-Nov-17,8074.02,8374.16,7940.93,8253.69,5058610176,1.37832E+11,612.8907405,594.2534578
534,25-Nov-17,8241.71,8790.92,8191.15,8790.92,4342060032,1.46821E+11,493.9255541,602.8819729
533,26-Nov-17,8789.04,9522.93,8775.59,9330.55,5475579904,1.55851E+11,586.8442808,610.0683685
532,27-Nov-17,9352.72,9818.35,9352.72,9818.35,5653320192,1.64019E+11,575.7912676,622.5770223
531,28-Nov-17,9823.43,10125.7,9736.3,10058.8,6348819968,1.68056E+11,631.170713,623.2884312
530,29-Nov-17,10077.4,11517.4,9601.03,9888.61,11568799744,1.65234E+11,1169.91162,659.2025476
