,Date,Open,High,Low,Close,Volume,MarketCap,UnitVolume,Rolling20D
128,"Jan 03, 2019",3931.05,3935.69,3826.22,3836.74,4530215219,66994920903,1180.7459507290043,1458.2898485997478
127,"Jan 04, 2019",3832.04,3865.93,3783.85,3857.72,4847965467,67368333500,1256.6918975457006,1466.258411380121
126,"Jan 05, 2019",3851.97,3904.90,3836.90,3845.19,5137609824,67157570935,1336.113384254094,1475.5105428534966
125,"Jan 06, 2019",3836.52,4093.30,3826.51,4076.63,5597027440,71206795853,1372.954484463883,1467.8827243592682
124,"Jan 07, 2019",4078.59,4092.61,4020.89,4025.25,5228625637,70316305580,1298.9567447984598,1452.8626298962424
123,"Jan 08, 2019",4028.47,4109.02,3996.96,4030.85,5306593305,70422743854,1316.494859644988,1427.7800046674906
122,"Jan 09, 2019",4031.55,4068.40,4022.66,4035.3,5115905225,70508733459,1267.7880764751071,1383.2088469762643
121,"Jan 10, 2019",4034.41,4064.07,3659.17,3678.92,6874143796,64288932886,1868.522228262642,1384.1681069519675
120,"Jan 11, 2019",3674.02,3713.88,3653.07,3687.37,5538712865,64443301117,1502.0767823679207,1389.4466862040895
119,"Jan 12, 2019",3686.97,3698.98,3653.81,3661.3,4778170883,63994140882,1305.0476287111135,1377.788511822912
118,"Jan 13, 2019",3658.87,3674.76,3544.93,3552.95,4681302466,62106461671,1317.5818590185622,1354.8997861473504
117,"Jan 14, 2019",3557.31,3727.84,3552.29,3706.05,5651384490,64789619995,1524.9077832193304,1350.4450910072178
116,"Jan 15, 2019",3704.22,3720.15,3619.95,3630.68,5537192302,63477817959,1525.111632531647,1357.6556421980033
115,"Jan 16, 2019",3631.51,3685.78,3624.67,3655.01,5394457145,63909348776,1475.907629527689,1361.2668787757195
114,"Jan 17, 2019",3651.87,3680.14,3621.96,3678.56,5464420383,64327048255,1485.478117252403,1363.781493572263
113,"Jan 18, 2019",3677.99,3682.52,3637.08,3657.84,5002961727,63970991867,1367.736622432911,1366.839525991675
112,"Jan 19, 2019",3652.38,3758.53,3652.38,3728.57,5955691380,65214103659,1597.3124763649334,1385.0051979869545
111,"Jan 20, 2019",3725.45,3743.39,3583.02,3601.01,5582489560,62990143284,1550.2566113395962,1400.2389144651747
110,"Jan 21, 2019",3600.37,3608.84,3558.54,3576.03,5004347059,62559869612,1399.4141713016948,1413.9564880133998
109,"Jan 22, 2019",3575.08,3620.75,3539.72,3604.58,5313623556,63065139424,1474.1311209627752,1421.1615030602225
108,"Jan 23, 2019",3605.56,3623.07,3565.31,3585.12,5433755649,62731361272,1515.6412195407686,1437.9062665008107
107,"Jan 24, 2019",3584.50,3616.09,3569.09,3600.87,5262869046,63014066012,1461.55485924235,1448.1494145856432
106,"Jan 25, 2019",3607.39,3612.93,3575.60,3599.77,5265847539,63000985908,1462.8288860121618,1454.4851896735465
105,"Jan 26, 2019",3599.72,3654.93,3593.35,3602.46,5098183235,63054898963,1415.194959833003,1456.5972134420024
104,"Jan 27, 2019",3604.69,3612.67,3567.25,3583.97,5570752966,62737274093,1554.3525660092023,1469.3670045025397
103,"Jan 28, 2019",3584.28,3586.75,3439.23,3470.45,6908930483,60756570314,1990.788077338674,1503.081665387224
102,"Jan 29, 2019",3468.87,3476.07,3400.82,3448.12,5897159493,60371874099,1710.2535564307507,1525.2049393850061
101,"Jan 30, 2019",3443.90,3495.17,3429.39,3486.18,5955112627,61044262622,1708.2057228829265,1517.1891141160204
100,"Jan 31, 2019",3485.41,3504.80,3447.92,3457.79,5831198271,60553903927,1686.3945673392543,1526.4050033645872
99,"Feb 01, 2019",3460.55,3501.95,3431.59,3487.95,5422926707,61088747491,1554.7604486876246,1538.8906443634128
98,"Feb 02, 2019",3484.63,3523.29,3467.57,3521.06,5071623601,61675119055,1440.3684120690928,1545.0299720159394
97,"Feb 03, 2019",3516.14,3521.39,3447.92,3464.01,5043937584,60681847608,1456.0978703872102,1541.5894763743333
96,"Feb 04, 2019",3467.21,3476.22,3442.59,3459.15,5332718886,60603083461,1541.6269563332032,1542.415242564411
95,"Feb 05, 2019",3454.95,3478.15,3451.94,3466.36,5227549545,60735563490,1508.0803912461486,1544.0238806503341
94,"Feb 06, 2019",3469.09,3469.09,3398.57,3413.77,5482196038,59821158612,1605.9066773684226,1550.0453086561351
93,"Feb 07, 2019",3414.93,3427.95,3394.22,3399.47,5004962683,59578075991,1472.2773499986765,1555.2723450344233
92,"Feb 08, 2019",3401.38,3695.61,3391.02,3666.78,7735623101,64270269953,2109.6501838125005,1580.889230406802
91,"Feb 09, 2019",3671.59,3679.94,3646.56,3671.2,6158833645,64354732475,1677.6077699389846,1587.2567883367715
90,"Feb 10, 2019",3673.20,3695.04,3640.98,3690.19,6282256903,64694025951,1702.4209872662384,1602.4071291349987
89,"Feb 11, 2019",3695.61,3695.61,3642.29,3648.43,6277056434,63968390250,1720.4815315080734,1614.7246496622636
88,"Feb 12, 2019",3642.75,3668.59,3618.56,3653.53,6480384532,64063755250,1773.732399077057,1627.6292086390781
87,"Feb 13, 2019",3653.60,3669.75,3617.25,3632.07,6438903823,63694394519,1772.7917752135834,1643.1910544376399
86,"Feb 14, 2019",3631.17,3646.26,3607.70,3616.88,6271044418,63434486052,1733.8270603392978,1656.7409631539965
85,"Feb 15, 2019",3617.37,3647.80,3608.21,3620.81,6091952231,63509111125,1682.483265070523,1670.1053784158726
84,"Feb 16, 2019",3615.27,3652.84,3615.27,3629.79,5934744052,63673369195,1635.0103041773766,1674.138265324281
83,"Feb 17, 2019",3633.36,3680.54,3619.18,3673.84,7039512503,64453368779,1916.1184218692158,1670.4047825508082
82,"Feb 18, 2019",3671.37,3936.67,3669.98,3915.71,9908216640,68704389994,2530.375497674751,1711.4108796130083
81,"Feb 19, 2019",3911.66,4010.88,3908.15,3947.09,9933626655,69262673238,2516.696263576457,1751.8354066476847
80,"Feb 20, 2019",3946.68,4000.49,3926.25,3999.82,8693373948,70194350042,2173.4412918581334,1776.187742873629
79,"Feb 21, 2019",4000.26,4010.01,3940.11,3954.12,7775128102,69398333876,1966.3358982529614,1796.766515351896
78,"Feb 22, 2019",3952.41,4006.54,3950.82,4005.53,7826525254,70308555857,1953.9300052677172,1822.4445950118268
77,"Feb 23, 2019",3998.92,4166.29,3968.73,4142.53,8922258316,72720867208,2153.8186364371536,1857.330633314324
76,"Feb 24, 2019",4145.46,4210.64,3793.71,3810.43,10794227451,66897483404,2832.810851006317,1921.8898280479796
75,"Feb 25, 2019",3807.00,3913.71,3807.00,3882.7,9318796067,68173204651,2400.081403919953,1966.4898786816698
74,"Feb 26, 2019",3878.70,3891.58,3837.99,3854.36,7931218996,67683296223,2057.726573542689,1989.0808734903833
73,"Feb 27, 2019",3857.48,3888.80,3787.06,3851.05,8301309684,67631949500,2155.596443567339,2023.2468281688161
72,"Feb 28, 2019",3848.26,3906.06,3845.82,3854.79,8399767798,67704774107,2179.0467958047,2026.716658768426
71,"Mar 01, 2019",3853.76,3907.80,3851.69,3859.58,7661247975,67796965743,1984.9952520740599,2042.0860328751799
70,"Mar 02, 2019",3855.32,3874.61,3832.13,3864.42,7578786076,67888255371,1961.1703893469137,2055.023502979214
69,"Mar 03, 2019",3862.27,3875.48,3836.91,3847.18,7253558152,67592376373,1885.4220889066798,2063.270530849144
68,"Mar 04, 2019",3845.09,3867.38,3733.75,3761.56,9029175788,66094551587,2400.38063675709,2094.6029427331455
67,"Mar 05, 2019",3759.83,3903.92,3745.18,3896.38,10174126415,68470655400,2611.174067981049,2136.5220573715187
66,"Mar 06, 2019",3897.08,3919.51,3871.46,3903.94,9175291529,68609885776,2350.264483829157,2167.3439285460117
65,"Mar 07, 2019",3903.38,3939.37,3894.11,3911.48,9584165519,68749421311,2450.2657610418564,2205.7330533445784
64,"Mar 08, 2019",3913.23,3950.43,3875.23,3901.13,10638638944,68574579320,2727.065989597886,2260.335837615604
63,"Mar 09, 2019",3894.55,3987.24,3892.39,3963.31,10796103518,69674508655,2724.01187845513,2300.7305104448997
62,"Mar 10, 2019",3966.17,3966.17,3924.38,3951.6,9713267607,69475297370,2458.059420740966,2297.1147065982104
61,"Mar 11, 2019",3953.74,3966.38,3889.24,3905.23,10125901903,68666928025,2592.9079472911967,2300.9252907839477
60,"Mar 12, 2019",3903.76,3926.89,3863.56,3909.16,9809887079,68743000581,2509.4616436779256,2317.726308374937
59,"Mar 13, 2019",3913.05,3926.60,3891.90,3906.72,9469184841,68706700381,2423.8196853114637,2340.600497727862
58,"Mar 14, 2019",3905.58,3946.50,3901.30,3924.37,10480789570,69024696307,2670.69353042654,2376.4386739858032
57,"Mar 15, 2019",3926.66,3968.54,3914.02,3960.91,9394210605,69675002377,2371.7303864515984,2387.334261486526
56,"Mar 16, 2019",3963.90,4077.04,3961.66,4048.73,9856166973,71227967573,2434.3848498171033,2367.412961427065
55,"Mar 17, 2019",4047.72,4054.12,4006.41,4025.23,8221625400,70821939585,2042.5231353239442,2349.535047997265
54,"Mar 18, 2019",4029.97,4071.56,4009.12,4032.51,9646954186,70958165407,2392.295167525933,2366.263477696427
53,"Mar 19, 2019",4032.69,4082.22,4023.81,4071.19,9344919956,71647703828,2295.3779990616995,2373.2525554711447
52,"Mar 20, 2019",4070.79,4089.46,4031.11,4087.48,10175916388,71942444088,2489.533010069774,2388.7768661843984
51,"Mar 21, 2019",4083.95,4097.36,4005.15,4029.33,10831212662,70926226882,2688.0927255896145,2423.931739860176
50,"Mar 22, 2019",4028.51,4053.91,4021.54,4023.97,9252935969,70840048102,2299.4545110922795,2440.8459459474443
49,"Mar 23, 2019",4022.71,4049.88,4015.96,4035.83,9578850549,71056017910,2373.452437045168,2465.247463354369
48,"Mar 24, 2019",4035.16,4040.70,4006.19,4022.17,9144851065,70823042992,2273.6112757541327,2458.908995304221
47,"Mar 25, 2019",4024.11,4038.84,3934.03,3963.07,10359818883,69789872373,2614.089300214228,2459.05475691588
46,"Mar 26, 2019",3969.23,3985.08,3944.75,3985.08,10707678815,70184147203,2686.9419974003035,2475.8886325944372
45,"Mar 27, 2019",3984.24,4087.07,3977.81,4087.07,10897131934,71987847571,2666.2454849072806,2486.6876187877087
44,"Mar 28, 2019",4087.58,4094.90,4040.27,4069.11,9353915899,71678998915,2298.762112353807,2465.2724249255043
43,"Mar 29, 2019",4068.30,4113.50,4034.10,4098.37,10918665557,72202088875,2664.148321649827,2462.279247085239
42,"Mar 30, 2019",4092.14,4296.81,4053.91,4106.66,9732688060,72355190645,2369.97658924771,2457.875105510576
41,"Mar 31, 2019",4105.46,4113.02,4094.10,4105.4,9045122443,72339379036,2203.225615774346,2438.3909889347333
40,"Apr 01, 2019",4105.36,4164.95,4096.90,4158.18,10157794171,73269368747,2442.846190160118,2435.060216258843
39,"Apr 02, 2019",4156.92,4905.95,4155.32,4879.88,21315047816,85986009273,4367.9450756985825,2532.2664857781992
38,"Apr 03, 2019",4879.96,5307.00,4876.62,4973.02,22899891582,87655288145,4604.825957265404,2628.9731071201422
37,"Apr 04, 2019",4971.31,5063.16,4836.79,4922.8,18251810240,86778727821,3707.6075079223206,2695.7669631936783
36,"Apr 05, 2019",4922.81,5053.51,4919.49,5036.68,16837325387,88796118650,3342.9412603143337,2741.19478371854
35,"Apr 06, 2019",5036.79,5205.82,4992.22,5059.82,16929795194,89212733450,3345.9283519967116,2806.3650445521785
34,"Apr 07, 2019",5062.79,5235.19,5050.41,5198.9,16655416140,91674230186,3203.642335878744,2846.932402969819
33,"Apr 08, 2019",5199.84,5318.84,5148.21,5289.77,17154113634,93286365973,3242.884593091949,2894.3077326713315
32,"Apr 09, 2019",5289.92,5289.92,5167.42,5204.96,14722104361,91799330425,2828.47598463773,2911.254881399729
31,"Apr 10, 2019",5204.11,5421.65,5193.38,5324.55,15504590933,93918439274,2911.9063457005755,2922.445562405277
30,"Apr 11, 2019",5325.08,5354.23,5017.30,5064.49,16555616019,89341168457,3268.960155711631,2970.920844636245
29,"Apr 12, 2019",5061.20,5103.27,4955.85,5089.54,13675206312,89792633045,2686.9238304444016,2986.5944143062065
28,"Apr 13, 2019",5088.85,5127.12,5061.59,5096.59,10823289598,89925574875,2123.6335663649616,2979.0955288367477
27,"Apr 14, 2019",5095.76,5184.02,5053.57,5167.72,10391952498,91188595341,2010.9356733723962,2948.937847494656
26,"Apr 15, 2019",5167.32,5196.61,5024.07,5067.11,12290155061,89422237603,2425.4762697079796,2935.86456111004
25,"Apr 16, 2019",5066.58,5238.95,5055.19,5235.56,11618660197,92404613297,2219.1819398497964,2913.511383857166
24,"Apr 17, 2019",5236.14,5274.28,5219.21,5251.94,12438480677,92702617458,2368.359249534458,2916.9912407161983
23,"Apr 18, 2019",5251.48,5319.99,5250.51,5298.39,13256489918,93532402741,2501.984549646213,2908.883052116018
22,"Apr 19, 2019",5298.15,5336.68,5233.34,5303.81,13780238655,93638345002,2598.1772829343436,2920.29308680035
21,"Apr 20, 2019",5304.16,5358.49,5295.88,5337.89,13169647522,94248717444,2467.200995524449,2933.491855787855
20,"Apr 21, 2019",5335.88,5359.93,5257.34,5314.53,13731844223,93847052256,2583.8304088978707,2940.5410667247424
19,"Apr 22, 2019",5312.49,5422.69,5280.28,5399.37,14601631648,95354207776,2704.321364899979,2857.3598811848124
18,"Apr 23, 2019",5399.37,5633.80,5389.41,5572.36,15867308108,98417387004,2847.5023343789708,2769.4937000404907
17,"Apr 24, 2019",5571.51,5642.04,5418.26,5464.87,17048033399,96530038144,3119.5679675820284,2740.0917230234763
16,"Apr 25, 2019",5466.52,5542.24,5181.34,5210.52,15330283408,92046492864,2942.179169833337,2720.053618499426
15,"Apr 26, 2019",5210.30,5383.63,5177.37,5279.35,16812108040,93272287960,3184.503402881036,2711.982371043642
14,"Apr 27, 2019",5279.47,5310.75,5233.64,5268.29,13111274675,93086156556,2488.7154418226787,2676.236026340839
13,"Apr 28, 2019",5271.75,5326.23,5255.68,5285.14,12819992056,93391244395,2425.6674479767803,2635.375169085081
12,"Apr 29, 2019",5284.86,5311.27,5216.49,5247.35,13735490672,92737510865,2617.6052049129557,2624.831630098842
11,"Apr 30, 2019",5247.73,5363.26,5224.19,5350.73,13878964574,94573826827,2593.8450592722866,2608.928565777428
10,"May 01, 2019",5350.91,5418.00,5347.65,5402.7,13679528236,95501110091,2531.9799796398097,2572.0795569738366
9,"May 02, 2019",5402.42,5522.26,5394.22,5505.28,14644460907,97330112147,2660.075583258254,2570.737144614529
8,"May 03, 2019",5505.55,5865.88,5490.20,5768.29,18720780006,101986240859,3245.4644281060764,2626.828687701585
7,"May 04, 2019",5769.20,5886.89,5645.47,5831.17,17567780766,103112021259,3012.736854867891,2676.9187467763595
6,"May 05, 2019",5831.07,5833.86,5708.04,5795.71,14808830723,102494420158,2555.136596379046,2683.401763109913
5,"May 06, 2019",5791.69,5802.96,5653.69,5746.81,15737171804,101640471056,2738.4186712280375,2709.363599678825
4,"May 07, 2019",5745.60,5988.18,5741.40,5829.5,18026409033,103112368557,3092.273614032078,2745.559317903706
3,"May 08, 2019",5849.48,5989.98,5794.72,5982.46,15320605300,105829143585,2560.920641341522,2748.506122488471
2,"May 09, 2019",5982.32,6183.04,5982.32,6174.53,16784645411,109238600750,2718.3681042929584,2754.515663556402
1,"May 10, 2019",6175.82,6434.62,6161.52,6378.85,19419875368,112863284035,3044.4163709759596,2783.3764323289774
